Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,reaction time,key pressed,price_displayed,order,environment,round_instance,task,function id,rod fixing checked,builtin rt,plugins end time,start_time
603,1551020013078,24/02/2019 14:53:33,1551020013047,0,24/02/2019 14:53:33,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,133,40,0.3,low-high,low,11,fishing,fishing-l,null,133.3050000030198,1551020012939,1551020012806
604,1551020013265,24/02/2019 14:53:33,1551020013236,0,24/02/2019 14:53:33,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,null,null,0.3,low-high,low,11,fishing,fishing-l,null,null,null,1551020013049
605,1551020013328,24/02/2019 14:53:33,1551020013239,0,24/02/2019 14:53:33,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,,,null,low-high,low,11,null,caller,null,,,
606,1551020014780,24/02/2019 14:53:34,1551020014748,0,24/02/2019 14:53:34,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,1507,32,null,low-high,low,null,null,instruction,null,1507.2700000018813,1551020014747,1551020013240
607,1551020014827,24/02/2019 14:53:34,1551020014749,0,24/02/2019 14:53:34,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,,,null,low-high,low,21,null,caller,null,,,
608,1551020014827,24/02/2019 14:53:34,1551020014751,0,24/02/2019 14:53:34,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,,,null,low-high,low,21,null,caller,null,,,
609,1551020014827,24/02/2019 14:53:34,1551020014752,0,24/02/2019 14:53:34,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,,,null,low-high,low,21,null,caller,null,,,
610,1551020014827,24/02/2019 14:53:34,1551020014753,0,24/02/2019 14:53:34,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,,,null,low-high,low,21,null,caller,null,,,
611,1551020015911,24/02/2019 14:53:35,1551020015884,0,24/02/2019 14:53:35,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,1030,40,1.2,low-high,low,21,fishing,fishing-l,null,1029.2049999989104,1551020015783,1551020014753
612,1551020016067,24/02/2019 14:53:36,1551020016038,0,24/02/2019 14:53:36,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,48,40,1.2,low-high,low,21,fishing,fishing-l,null,47.77499999909196,1551020015934,1551020015886
613,1551020016224,24/02/2019 14:53:36,1551020016187,0,24/02/2019 14:53:36,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,43,40,1.2,low-high,low,21,fishing,fishing-l,null,41.940000002796296,1551020016083,1551020016040
614,1551020016380,24/02/2019 14:53:36,1551020016347,0,24/02/2019 14:53:36,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,56,40,1.2,low-high,low,21,fishing,fishing-l,null,55.934999996679835,1551020016245,1551020016189
615,1551020016739,24/02/2019 14:53:36,1551020016703,0,24/02/2019 14:53:36,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,250,40,1.2,low-high,low,21,fishing,fishing-l,null,249.94000000151573,1551020016598,1551020016348
616,1551020016895,24/02/2019 14:53:36,1551020016866,0,24/02/2019 14:53:36,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,59,40,1.2,low-high,low,21,fishing,fishing-l,null,58.5949999949662,1551020016763,1551020016704
617,1551020017083,24/02/2019 14:53:37,1551020017050,0,24/02/2019 14:53:37,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,80,40,1.2,low-high,low,21,fishing,fishing-l,null,79.50500000151806,1551020016948,1551020016868
618,1551020017270,24/02/2019 14:53:37,1551020017238,0,24/02/2019 14:53:37,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,85,40,1.2,low-high,low,21,fishing,fishing-l,null,84.54500000516418,1551020017136,1551020017051
619,1551020017458,24/02/2019 14:53:37,1551020017428,0,24/02/2019 14:53:37,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,86,40,1.2,low-high,low,21,fishing,fishing-l,null,85.37499999511056,1551020017325,1551020017239
620,1551020017645,24/02/2019 14:53:37,1551020017614,0,24/02/2019 14:53:37,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,80,40,1.2,low-high,low,21,fishing,fishing-l,null,79.570000001695,1551020017510,1551020017430
621,1551020017851,24/02/2019 14:53:37,1551020017827,0,24/02/2019 14:53:37,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,105,40,1.2,low-high,low,21,fishing,fishing-l,null,104.37000000092667,1551020017720,1551020017615
622,1551020018039,24/02/2019 14:53:38,1551020018003,0,24/02/2019 14:53:38,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,72,40,1.2,low-high,low,21,fishing,fishing-l,null,70.85500000539469,1551020017900,1551020017828
623,1551020018211,24/02/2019 14:53:38,1551020018173,0,24/02/2019 14:53:38,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,62,40,1.2,low-high,low,21,fishing,fishing-l,null,61.38500000088243,1551020018066,1551020018004
624,1551020018383,24/02/2019 14:53:38,1551020018358,0,24/02/2019 14:53:38,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,80,40,1.2,low-high,low,21,fishing,fishing-l,null,79.59499999560649,1551020018255,1551020018175
625,1551020018570,24/02/2019 14:53:38,1551020018542,0,24/02/2019 14:53:38,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,82,40,1.2,low-high,low,21,fishing,fishing-l,null,80.88500000303611,1551020018441,1551020018359
626,1551020018773,24/02/2019 14:53:38,1551020018748,0,24/02/2019 14:53:38,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,100,40,1.2,low-high,low,21,fishing,fishing-l,null,99.41000000253553,1551020018644,1551020018544
627,1551020018992,24/02/2019 14:53:38,1551020018938,0,24/02/2019 14:53:38,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,86,40,1.2,low-high,low,21,fishing,fishing-l,null,85.44000000256347,1551020018836,1551020018750
628,1551020019211,24/02/2019 14:53:39,1551020019175,0,24/02/2019 14:53:39,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,133,40,1.2,low-high,low,21,fishing,fishing-l,null,133.20499999827007,1551020019073,1551020018940
629,1551020019445,24/02/2019 14:53:39,1551020019415,0,24/02/2019 14:53:39,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,136,40,1.2,low-high,low,21,fishing,fishing-l,null,135.5050000056508,1551020019313,1551020019177
630,1551020019774,24/02/2019 14:53:39,1551020019738,0,24/02/2019 14:53:39,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,221,40,1.2,low-high,low,21,fishing,fishing-l,null,220.75000000040745,1551020019637,1551020019416
631,1551020019977,24/02/2019 14:53:39,1551020019936,0,24/02/2019 14:53:39,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,91,40,1.2,low-high,low,21,fishing,fishing-l,null,90.48500000062631,1551020019831,1551020019740
632,1551020020168,24/02/2019 14:53:40,1551020020132,0,24/02/2019 14:53:40,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,89,40,1.2,low-high,low,21,fishing,fishing-l,null,87.75500000047032,1551020020026,1551020019937
633,1551020020367,24/02/2019 14:53:40,1551020020336,0,24/02/2019 14:53:40,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,96,40,1.2,low-high,low,21,fishing,fishing-l,null,95.31000000424683,1551020020230,1551020020134
634,1551020020555,24/02/2019 14:53:40,1551020020526,0,24/02/2019 14:53:40,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,86,40,1.2,low-high,low,21,fishing,fishing-l,null,86.26500000536907,1551020020424,1551020020338
635,1551020020793,24/02/2019 14:53:40,1551020020766,0,24/02/2019 14:53:40,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,134,40,1.2,low-high,low,21,fishing,fishing-l,null,133.78499999816995,1551020020662,1551020020528
636,1551020021014,24/02/2019 14:53:41,1551020020981,0,24/02/2019 14:53:40,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,111,40,1.2,low-high,low,21,fishing,fishing-l,null,110.51500000030501,1551020020878,1551020020767
637,1551020021186,24/02/2019 14:53:41,1551020021159,0,24/02/2019 14:53:41,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,71,40,1.2,low-high,low,21,fishing,fishing-l,null,70.69500000216067,1551020021054,1551020020983
638,1551020021373,24/02/2019 14:53:41,1551020021342,0,24/02/2019 14:53:41,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,80,40,1.2,low-high,low,21,fishing,fishing-l,null,79.23000000300817,1551020021241,1551020021161
639,1551020021561,24/02/2019 14:53:41,1551020021533,0,24/02/2019 14:53:41,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,86,40,1.2,low-high,low,21,fishing,fishing-l,null,85.75500000006286,1551020021430,1551020021344
640,1551020021768,24/02/2019 14:53:41,1551020021718,0,24/02/2019 14:53:41,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,82,40,1.2,low-high,low,21,fishing,fishing-l,null,81.65999999619089,1551020021616,1551020021534
641,1551020021925,24/02/2019 14:53:41,1551020021897,0,24/02/2019 14:53:41,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,74,40,1.2,low-high,low,21,fishing,fishing-l,null,73.29000000027008,1551020021793,1551020021719
642,1551020022128,24/02/2019 14:53:42,1551020022071,0,24/02/2019 14:53:42,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,70,40,1.2,low-high,low,21,fishing,fishing-l,null,70.05000000208383,1551020021969,1551020021899
643,1551020022300,24/02/2019 14:53:42,1551020022256,0,24/02/2019 14:53:42,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,79,40,1.2,low-high,low,21,fishing,fishing-l,null,79.2349999974249,1551020022152,1551020022073
644,1551020022456,24/02/2019 14:53:42,1551020022426,0,24/02/2019 14:53:42,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,68,40,1.2,low-high,low,21,fishing,fishing-l,null,66.8050000022049,1551020022325,1551020022257
645,1551020022628,24/02/2019 14:53:42,1551020022599,0,24/02/2019 14:53:42,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,69,40,1.2,low-high,low,21,fishing,fishing-l,null,68.62499999988358,1551020022497,1551020022428
646,1551020022831,24/02/2019 14:53:42,1551020022804,0,24/02/2019 14:53:42,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,101,40,1.2,low-high,low,21,fishing,fishing-l,null,100.76500000286615,1551020022702,1551020022601
647,1551020023003,24/02/2019 14:53:43,1551020022977,0,24/02/2019 14:53:42,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,66,40,1.2,low-high,low,21,fishing,fishing-l,null,65.71000000258209,1551020022871,1551020022805
648,1551020023191,24/02/2019 14:53:43,1551020023164,0,24/02/2019 14:53:43,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,79,40,1.2,low-high,low,21,fishing,fishing-l,null,78.62999999633757,1551020023058,1551020022979
649,1551020023425,24/02/2019 14:53:43,1551020023400,0,24/02/2019 14:53:43,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,129,40,1.2,low-high,low,21,fishing,fishing-l,null,128.46999999601394,1551020023295,1551020023166
650,1551020023644,24/02/2019 14:53:43,1551020023607,0,24/02/2019 14:53:43,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,101,40,1.2,low-high,low,21,fishing,fishing-l,null,100.64499999862164,1551020023503,1551020023402
651,1551020023884,24/02/2019 14:53:43,1551020023858,0,24/02/2019 14:53:43,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,144,40,1.2,low-high,low,21,fishing,fishing-l,null,143.59500000136904,1551020023753,1551020023609
652,1551020024090,24/02/2019 14:53:44,1551020024065,0,24/02/2019 14:53:44,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,100,40,1.2,low-high,low,21,fishing,fishing-l,null,99.129999995057,1551020023960,1551020023860
653,1551020024356,24/02/2019 14:53:44,1551020024267,0,24/02/2019 14:53:44,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,95,40,1.2,low-high,low,21,fishing,fishing-l,null,94.42000000126427,1551020024161,1551020024066
654,1551020024512,24/02/2019 14:53:44,1551020024470,0,24/02/2019 14:53:44,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,100,40,1.2,low-high,low,21,fishing,fishing-l,null,99.28000000218162,1551020024368,1551020024268
655,1551020024731,24/02/2019 14:53:44,1551020024707,0,24/02/2019 14:53:44,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,131,40,1.2,low-high,low,21,fishing,fishing-l,null,129.86999999702675,1551020024603,1551020024472
656,1551020024934,24/02/2019 14:53:44,1551020024909,0,24/02/2019 14:53:44,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,96,40,1.2,low-high,low,21,fishing,fishing-l,null,96.49499999795808,1551020024805,1551020024709
657,1551020025169,24/02/2019 14:53:45,1551020025130,0,24/02/2019 14:53:45,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,114,40,1.2,low-high,low,21,fishing,fishing-l,null,113.26499999995576,1551020025025,1551020024911
658,1551020025406,24/02/2019 14:53:45,1551020025359,0,24/02/2019 14:53:45,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,122,40,1.2,low-high,low,21,fishing,fishing-l,null,122.04999999812571,1551020025253,1551020025131
659,1551020025705,24/02/2019 14:53:45,1551020025566,0,24/02/2019 14:53:45,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,101,40,1.2,low-high,low,21,fishing,fishing-l,null,100.55999999894993,1551020025461,1551020025360
660,1551020025846,24/02/2019 14:53:45,1551020025809,0,24/02/2019 14:53:45,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,139,40,1.2,low-high,low,21,fishing,fishing-l,null,139.54499999817926,1551020025706,1551020025567
661,1551020026255,24/02/2019 14:53:46,1551020026231,0,24/02/2019 14:53:46,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,314,40,1.2,low-high,low,21,fishing,fishing-l,null,313.9949999967939,1551020026125,1551020025811
662,1551020026552,24/02/2019 14:53:46,1551020026524,0,24/02/2019 14:53:46,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,189,40,1.2,low-high,low,21,fishing,fishing-l,null,188.76499999896623,1551020026423,1551020026234
