Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,reaction time,key pressed,price_displayed,order,environment,round_instance,task,function id,rod fixing checked,builtin_rt,end_time,start_time
2066,1551626034153,03/03/2019 15:13:54,1551626033511,0,03/03/2019 15:13:53,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,76,40,0.7,low-high,high,12,fishing,fishing_h,null,75.80499991308898,1551626033406,1551626033330
2067,1551626034333,03/03/2019 15:13:54,1551626033680,0,03/03/2019 15:13:53,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,63,40,0.7,low-high,high,12,fishing,fishing_h,null,62.760000000707805,1551626033578,1551626033515
2068,1551626034536,03/03/2019 15:13:54,1551626033875,0,03/03/2019 15:13:53,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,90,40,0.7,low-high,high,12,fishing,fishing_h,null,90.44499997980893,1551626033772,1551626033682
2069,1551626034708,03/03/2019 15:13:54,1551626034067,0,03/03/2019 15:13:54,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,89,40,0.7,low-high,high,12,fishing,fishing_h,null,87.9649999551475,1551626033965,1551626033876
2070,1551626034884,03/03/2019 15:13:54,1551626034241,0,03/03/2019 15:13:54,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,69,40,0.7,low-high,high,12,fishing,fishing_h,null,69.27500001620501,1551626034138,1551626034069
2071,1551626035086,03/03/2019 15:13:55,1551626034417,0,03/03/2019 15:13:54,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,71,40,0.7,low-high,high,12,fishing,fishing_h,null,69.98000002931803,1551626034313,1551626034242
2072,1551626035243,03/03/2019 15:13:55,1551626034594,0,03/03/2019 15:13:54,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,72,40,0.7,low-high,high,12,fishing,fishing_h,null,71.77999999839813,1551626034491,1551626034419
2073,1551626035408,03/03/2019 15:13:55,1551626034776,0,03/03/2019 15:13:54,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,77,40,0.7,low-high,high,12,fishing,fishing_h,null,77.33500003814697,1551626034673,1551626034596
2074,1551626035612,03/03/2019 15:13:55,1551626034960,0,03/03/2019 15:13:54,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,82,40,0.7,low-high,high,12,fishing,fishing_h,null,81.56500000040978,1551626034859,1551626034777
2075,1551626035787,03/03/2019 15:13:55,1551626035137,0,03/03/2019 15:13:55,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,73,40,0.7,low-high,high,12,fishing,fishing_h,null,72.66499998513609,1551626035035,1551626034962
2076,1551626035971,03/03/2019 15:13:55,1551626035323,0,03/03/2019 15:13:55,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,83,40,0.7,low-high,high,12,fishing,fishing_h,null,82.3450000025332,1551626035221,1551626035138
2077,1551626036142,03/03/2019 15:13:56,1551626035496,0,03/03/2019 15:13:55,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,69,40,0.7,low-high,high,12,fishing,fishing_h,null,68.52500000968575,1551626035393,1551626035324
2078,1551626036315,03/03/2019 15:13:56,1551626035672,0,03/03/2019 15:13:55,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,72,40,0.7,low-high,high,12,fishing,fishing_h,null,71.5850000269711,1551626035569,1551626035497
2079,1551626036506,03/03/2019 15:13:56,1551626035853,0,03/03/2019 15:13:55,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,78,40,0.7,low-high,high,12,fishing,fishing_h,null,77.12999999057502,1551626035751,1551626035673
2080,1551626036678,03/03/2019 15:13:56,1551626036040,0,03/03/2019 15:13:56,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,83,40,0.7,low-high,high,12,fishing,fishing_h,null,82.94000010937452,1551626035937,1551626035854
2081,1551626036851,03/03/2019 15:13:56,1551626036209,0,03/03/2019 15:13:56,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,66,40,0.7,low-high,high,12,fishing,fishing_h,null,65.46999991405755,1551626036107,1551626036041
2082,1551626037006,03/03/2019 15:13:57,1551626036369,0,03/03/2019 15:13:56,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,54,40,0.7,low-high,high,12,fishing,fishing_h,null,53.9250000147149,1551626036265,1551626036211
2083,1551626037210,03/03/2019 15:13:57,1551626036567,0,03/03/2019 15:13:56,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,91,40,0.7,low-high,high,12,fishing,fishing_h,null,90.09499999228865,1551626036464,1551626036373
2084,1551626037399,03/03/2019 15:13:57,1551626036751,0,03/03/2019 15:13:56,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,81,40,0.7,low-high,high,12,fishing,fishing_h,null,81.00999996531755,1551626036649,1551626036568
2085,1551626037572,03/03/2019 15:13:57,1551626036929,0,03/03/2019 15:13:56,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,75,40,0.7,low-high,high,12,fishing,fishing_h,null,74.60499997250736,1551626036828,1551626036753
2086,1551626037774,03/03/2019 15:13:57,1551626037118,0,03/03/2019 15:13:57,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,83,40,0.7,low-high,high,12,fishing,fishing_h,null,82.88500003982335,1551626037014,1551626036931
2087,1551626037947,03/03/2019 15:13:57,1551626037303,0,03/03/2019 15:13:57,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,78,40,0.7,low-high,high,12,fishing,fishing_h,null,77.50000001396984,1551626037199,1551626037121
2088,1551626038150,03/03/2019 15:13:58,1551626037495,0,03/03/2019 15:13:57,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,84,40,0.7,low-high,high,12,fishing,fishing_h,null,82.80500001274049,1551626037390,1551626037306
2089,1551626038306,03/03/2019 15:13:58,1551626037656,0,03/03/2019 15:13:57,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,55,40,0.7,low-high,high,12,fishing,fishing_h,null,54.514999967068434,1551626037553,1551626037498
2090,1551626038493,03/03/2019 15:13:58,1551626037852,0,03/03/2019 15:13:57,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,90,40,0.7,low-high,high,12,fishing,fishing_h,null,89.6550000179559,1551626037747,1551626037657
2091,1551626038685,03/03/2019 15:13:58,1551626038031,0,03/03/2019 15:13:58,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,70,40,0.7,low-high,high,12,fishing,fishing_h,null,69.60499996785074,1551626037926,1551626037856
2092,1551626038856,03/03/2019 15:13:58,1551626038211,0,03/03/2019 15:13:58,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,72,40,0.7,low-high,high,12,fishing,fishing_h,null,71.10499998088926,1551626038106,1551626038034
2093,1551626039028,03/03/2019 15:13:59,1551626038379,0,03/03/2019 15:13:58,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,59,40,0.7,low-high,high,12,fishing,fishing_h,null,58.65999998059124,1551626038274,1551626038215
2094,1551626039232,03/03/2019 15:13:59,1551626038580,0,03/03/2019 15:13:58,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,92,40,0.7,low-high,high,12,fishing,fishing_h,null,91.94999991450459,1551626038475,1551626038383
2095,1551626039418,03/03/2019 15:13:59,1551626038766,0,03/03/2019 15:13:58,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,81,40,0.7,low-high,high,12,fishing,fishing_h,null,80.28999995440245,1551626038665,1551626038584
2096,1551626039607,03/03/2019 15:13:59,1551626038947,0,03/03/2019 15:13:58,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,76,40,0.7,low-high,high,12,fishing,fishing_h,null,75.84000006318092,1551626038844,1551626038768
2097,1551626039778,03/03/2019 15:13:59,1551626039127,0,03/03/2019 15:13:59,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,78,40,0.7,low-high,high,12,fishing,fishing_h,null,77.29000004474074,1551626039026,1551626038948
2098,1551626039966,03/03/2019 15:13:59,1551626039321,0,03/03/2019 15:13:59,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,89,40,0.7,low-high,high,12,fishing,fishing_h,null,88.98000000044703,1551626039218,1551626039129
2099,1551626040168,03/03/2019 15:14:00,1551626039517,0,03/03/2019 15:13:59,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,90,40,0.7,low-high,high,12,fishing,fishing_h,null,90.51500004716218,1551626039413,1551626039323
2100,1551626040357,03/03/2019 15:14:00,1551626039708,0,03/03/2019 15:13:59,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,83,40,0.7,low-high,high,12,fishing,fishing_h,null,81.91499998793006,1551626039604,1551626039521
2101,1551626040543,03/03/2019 15:14:00,1551626039891,0,03/03/2019 15:13:59,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,80,40,0.7,low-high,high,12,fishing,fishing_h,null,79.38000001013279,1551626039789,1551626039709
2102,1551626040732,03/03/2019 15:14:00,1551626040078,0,03/03/2019 15:14:00,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,83,40,0.7,low-high,high,12,fishing,fishing_h,null,83.31999997608364,1551626039976,1551626039893
2103,1551626040918,03/03/2019 15:14:00,1551626040266,0,03/03/2019 15:14:00,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,85,40,0.7,low-high,high,12,fishing,fishing_h,null,83.81500001996756,1551626040164,1551626040079
2104,1551626041107,03/03/2019 15:14:01,1551626040456,0,03/03/2019 15:14:00,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,87,40,0.7,low-high,high,12,fishing,fishing_h,null,86.73999994061887,1551626040354,1551626040267
2105,1551626041280,03/03/2019 15:14:01,1551626040635,0,03/03/2019 15:14:00,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,74,40,0.7,low-high,high,12,fishing,fishing_h,null,74.26999998278916,1551626040532,1551626040458
2106,1551626041482,03/03/2019 15:14:01,1551626040837,0,03/03/2019 15:14:00,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,96,40,0.7,low-high,high,12,fishing,fishing_h,null,95.82499996758997,1551626040732,1551626040636
2107,1551626041655,03/03/2019 15:14:01,1551626041015,0,03/03/2019 15:14:01,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,71,40,0.7,low-high,high,12,fishing,fishing_h,null,71.21500000357628,1551626040912,1551626040841
2108,1551626041846,03/03/2019 15:14:01,1551626041202,0,03/03/2019 15:14:01,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,82,40,0.7,low-high,high,12,fishing,fishing_h,null,81.9350000238046,1551626041098,1551626041016
2109,1551626042040,03/03/2019 15:14:02,1551626041382,0,03/03/2019 15:14:01,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,71,40,0.7,low-high,high,12,fishing,fishing_h,null,70.26000006590039,1551626041278,1551626041207
2110,1551626042211,03/03/2019 15:14:02,1551626041562,0,03/03/2019 15:14:01,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,71,40,0.7,low-high,high,12,fishing,fishing_h,null,71.01499999407679,1551626041457,1551626041386
2111,1551626042337,03/03/2019 15:14:02,1551626041692,0,03/03/2019 15:14:01,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,null,null,0.7,low-high,high,12,fishing,fishing_h,null,null,null,1551626041565
2112,1551626042399,03/03/2019 15:14:02,1551626041695,0,03/03/2019 15:14:01,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,,,null,low-high,high,12,null,caller,null,,,
2113,1551626042399,03/03/2019 15:14:02,1551626041697,0,03/03/2019 15:14:01,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,,,null,low-high,high,12,null,caller,null,,,
2114,1551626042399,03/03/2019 15:14:02,1551626041699,0,03/03/2019 15:14:01,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,,,null,low-high,high,12,null,caller,null,,,
2115,1551626042399,03/03/2019 15:14:02,1551626041701,0,03/03/2019 15:14:01,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,,,null,low-high,high,12,null,caller,null,,,
2116,1551626042399,03/03/2019 15:14:02,1551626041703,0,03/03/2019 15:14:01,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,,,null,low-high,high,12,null,caller,null,,,
2117,1551626042587,03/03/2019 15:14:02,1551626041936,0,03/03/2019 15:14:01,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,130,40,0.3,low-high,high,12,fishing,fishing_h,null,129.36999998055398,1551626041833,1551626041703
2118,1551626042774,03/03/2019 15:14:02,1551626042130,0,03/03/2019 15:14:02,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,90,40,0.3,low-high,high,12,fishing,fishing_h,null,90.290000080131,1551626042027,1551626041937
2119,1551626042946,03/03/2019 15:14:02,1551626042304,0,03/03/2019 15:14:02,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,68,40,0.3,low-high,high,12,fishing,fishing_h,null,68.22999997530133,1551626042200,1551626042132
2120,1551626043183,03/03/2019 15:14:03,1551626042522,0,03/03/2019 15:14:02,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,113,40,0.3,low-high,high,12,fishing,fishing_h,null,112.39499994553626,1551626042419,1551626042306
2121,1551626043415,03/03/2019 15:14:03,1551626042734,0,03/03/2019 15:14:02,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,107,40,0.3,low-high,high,12,fishing,fishing_h,null,106.92000004928559,1551626042631,1551626042524
2122,1551626043681,03/03/2019 15:14:03,1551626042950,0,03/03/2019 15:14:02,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,110,40,0.3,low-high,high,12,fishing,fishing_h,null,109.15999999269843,1551626042846,1551626042736
2123,1551626043806,03/03/2019 15:14:03,1551626043156,0,03/03/2019 15:14:03,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,98,40,0.3,low-high,high,12,fishing,fishing_h,null,98.08000002522022,1551626043052,1551626042954
2124,1551626044024,03/03/2019 15:14:04,1551626043366,0,03/03/2019 15:14:03,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,103,40,0.3,low-high,high,12,fishing,fishing_h,null,103.2549999654293,1551626043263,1551626043160
